"","DtCaseOrDeathOrTest","Jurisdiction","CSumDeath"
"15677",2021-07-24,"CLAY",59
"15678",2021-07-25,"CLAY",59
"15679",2021-07-26,"CLAY",59
"15680",2021-07-27,"CLAY",59
"15681",2021-07-28,"CLAY",59
"15682",2021-07-29,"CLAY",59
"15683",2021-07-30,"CLAY",59
"15684",2021-07-31,"CLAY",59
"15685",2021-08-01,"CLAY",59
"15686",2021-08-02,"CLAY",59
"15687",2021-08-03,"CLAY",59
"15688",2021-08-04,"CLAY",59
"15689",2021-08-05,"CLAY",59
"15690",2021-08-06,"CLAY",59
"15691",2021-08-07,"CLAY",60
"15692",2021-08-08,"CLAY",60
"15693",2021-08-09,"CLAY",61
"15694",2021-08-10,"CLAY",61
"15695",2021-08-11,"CLAY",61
"15696",2021-08-12,"CLAY",61
"15697",2021-08-13,"CLAY",61
"15698",2021-08-14,"CLAY",61
"15699",2021-08-15,"CLAY",61
"15700",2021-08-16,"CLAY",61
"15701",2021-08-17,"CLAY",61
"15702",2021-08-18,"CLAY",61
"15703",2021-08-19,"CLAY",61
"15704",2021-08-20,"CLAY",61
"15705",2021-08-21,"CLAY",61
"15706",2021-08-22,"CLAY",61
"15707",2021-08-23,"CLAY",61
"15708",2021-08-24,"CLAY",61
"15709",2021-08-25,"CLAY",61
"15710",2021-08-26,"CLAY",61
"15711",2021-08-27,"CLAY",61
"15712",2021-08-28,"CLAY",62
"15713",2021-08-29,"CLAY",62
"15714",2021-08-30,"CLAY",62
"15715",2021-08-31,"CLAY",63
"15716",2021-09-01,"CLAY",63
"15717",2021-09-02,"CLAY",63
"15718",2021-09-03,"CLAY",63
"15719",2021-09-04,"CLAY",64
"15720",2021-09-05,"CLAY",64
"15721",2021-09-06,"CLAY",64
"15722",2021-09-07,"CLAY",64
"15723",2021-09-08,"CLAY",64
"15724",2021-09-09,"CLAY",64
"15725",2021-09-10,"CLAY",64
"15726",2021-09-11,"CLAY",64
"15727",2021-09-12,"CLAY",65
"15728",2021-09-13,"CLAY",66
"15729",2021-09-14,"CLAY",66
"15730",2021-09-15,"CLAY",66
"15731",2021-09-16,"CLAY",66
"15732",2021-09-17,"CLAY",67
"15733",2021-09-18,"CLAY",67
"15734",2021-09-19,"CLAY",67
"15735",2021-09-20,"CLAY",67
"15736",2021-09-21,"CLAY",67
"15737",2021-09-22,"CLAY",67
"15738",2021-09-23,"CLAY",67
"15739",2021-09-24,"CLAY",67
"15740",2021-09-25,"CLAY",67
"15741",2021-09-26,"CLAY",67
"15742",2021-09-27,"CLAY",67
"15743",2021-09-28,"CLAY",67
"15744",2021-09-29,"CLAY",67
"15745",2021-09-30,"CLAY",67
"15746",2021-10-01,"CLAY",67
"15747",2021-10-02,"CLAY",67
"15748",2021-10-03,"CLAY",67
"15749",2021-10-04,"CLAY",67
"15750",2021-10-05,"CLAY",67
"15751",2021-10-06,"CLAY",67
"15752",2021-10-07,"CLAY",68
"15753",2021-10-08,"CLAY",68
"15754",2021-10-09,"CLAY",68
"15755",2021-10-10,"CLAY",68
"15756",2021-10-11,"CLAY",68
"15757",2021-10-12,"CLAY",68
"15758",2021-10-13,"CLAY",68
"15759",2021-10-14,"CLAY",68
"15760",2021-10-15,"CLAY",68
"15761",2021-10-16,"CLAY",68
"15762",2021-10-17,"CLAY",69
"15763",2021-10-18,"CLAY",69
"15764",2021-10-19,"CLAY",69
"15765",2021-10-20,"CLAY",69
"15766",2021-10-21,"CLAY",69
"15767",2021-10-22,"CLAY",69
"15768",2021-10-23,"CLAY",69
"15769",2021-10-24,"CLAY",69
"15770",2021-10-25,"CLAY",69
"15771",2021-10-26,"CLAY",69
"15772",2021-10-27,"CLAY",69
"15773",2021-10-28,"CLAY",69
"15774",2021-10-29,"CLAY",69
"15775",2021-10-30,"CLAY",69
"15776",2021-10-31,"CLAY",69
"15777",2021-11-01,"CLAY",69
"15778",2021-11-02,"CLAY",69
"15779",2021-11-03,"CLAY",69
"15780",2021-11-04,"CLAY",69
"15781",2021-11-05,"CLAY",69
"15782",2021-11-06,"CLAY",69
"15783",2021-11-07,"CLAY",69
"15784",2021-11-08,"CLAY",69
"15785",2021-11-09,"CLAY",69
"15786",2021-11-10,"CLAY",69
"15787",2021-11-11,"CLAY",69
"15788",2021-11-12,"CLAY",69
"15789",2021-11-13,"CLAY",69
"15790",2021-11-14,"CLAY",69
"15791",2021-11-15,"CLAY",69
"15792",2021-11-16,"CLAY",69
"15793",2021-11-17,"CLAY",69
"15794",2021-11-18,"CLAY",69
"15795",2021-11-19,"CLAY",69
"15796",2021-11-20,"CLAY",69
"15797",2021-11-21,"CLAY",69
"15798",2021-11-22,"CLAY",69
"15799",2021-11-23,"CLAY",69
"15800",2021-11-24,"CLAY",69
"15801",2021-11-25,"CLAY",69
"15802",2021-11-26,"CLAY",69
"15803",2021-11-27,"CLAY",69
"15804",2021-11-28,"CLAY",69
"15805",2021-11-29,"CLAY",69
"15806",2021-11-30,"CLAY",69
"15807",2021-12-01,"CLAY",69
"15808",2021-12-02,"CLAY",69
"15809",2021-12-03,"CLAY",69
"15810",2021-12-04,"CLAY",69
"15811",2021-12-05,"CLAY",69
"15812",2021-12-06,"CLAY",69
"15813",2021-12-07,"CLAY",69
"15814",2021-12-08,"CLAY",69
"15815",2021-12-09,"CLAY",69
"15816",2021-12-10,"CLAY",69
"15817",2021-12-11,"CLAY",69
"15818",2021-12-12,"CLAY",69
"15819",2021-12-13,"CLAY",69
"15820",2021-12-14,"CLAY",69
"15821",2021-12-15,"CLAY",69
"15822",2021-12-16,"CLAY",69
"15823",2021-12-17,"CLAY",69
"15824",2021-12-18,"CLAY",70
"15825",2021-12-19,"CLAY",70
"15826",2021-12-20,"CLAY",70
"15827",2021-12-21,"CLAY",70
"15828",2021-12-22,"CLAY",70
"15829",2021-12-23,"CLAY",70
"15830",2021-12-24,"CLAY",70
"15831",2021-12-25,"CLAY",70
"15832",2021-12-26,"CLAY",70
"15833",2021-12-27,"CLAY",70
"15834",2021-12-28,"CLAY",70
"15835",2021-12-29,"CLAY",70
"15836",2021-12-30,"CLAY",70
"15837",2021-12-31,"CLAY",70
"15838",2022-01-01,"CLAY",70
"15839",2022-01-02,"CLAY",70
"15840",2022-01-03,"CLAY",70
"15841",2022-01-04,"CLAY",70
"15842",2022-01-05,"CLAY",70
"15843",2022-01-06,"CLAY",70
"15844",2022-01-07,"CLAY",70
"15845",2022-01-08,"CLAY",70
"15846",2022-01-09,"CLAY",71
"15847",2022-01-10,"CLAY",71
"15848",2022-01-11,"CLAY",71
"15849",2022-01-12,"CLAY",71
"15850",2022-01-13,"CLAY",72
"15851",2022-01-14,"CLAY",72
"15852",2022-01-15,"CLAY",72
"15853",2022-01-16,"CLAY",72
"15854",2022-01-17,"CLAY",72
"15855",2022-01-18,"CLAY",72
"15856",2022-01-19,"CLAY",72
"15857",2022-01-20,"CLAY",72
"15858",2022-01-21,"CLAY",72
"15859",2022-01-22,"CLAY",72
"15860",2022-01-23,"CLAY",72
"15861",2022-01-24,"CLAY",72
"15862",2022-01-25,"CLAY",72
"15863",2022-01-26,"CLAY",72
"15864",2022-01-27,"CLAY",73
"15865",2022-01-28,"CLAY",74
"15866",2022-01-29,"CLAY",74
"15867",2022-01-30,"CLAY",74
"15868",2022-01-31,"CLAY",75
"15869",2022-02-01,"CLAY",75
"15870",2022-02-02,"CLAY",75
"15871",2022-02-03,"CLAY",75
"15872",2022-02-04,"CLAY",75
"15873",2022-02-05,"CLAY",76
"15874",2022-02-06,"CLAY",76
"15875",2022-02-07,"CLAY",76
"15876",2022-02-08,"CLAY",76
"15877",2022-02-09,"CLAY",76
"15878",2022-02-10,"CLAY",78
"15879",2022-02-11,"CLAY",78
"15880",2022-02-12,"CLAY",78
"15881",2022-02-13,"CLAY",78
"15882",2022-02-14,"CLAY",78
"15883",2022-02-15,"CLAY",78
"15884",2022-02-16,"CLAY",78
"15885",2022-02-17,"CLAY",78
"15886",2022-02-18,"CLAY",78
"15887",2022-02-19,"CLAY",78
"15888",2022-02-20,"CLAY",78
"15889",2022-02-21,"CLAY",78
"15890",2022-02-22,"CLAY",78
"15891",2022-02-23,"CLAY",79
"15892",2022-02-24,"CLAY",80
"15893",2022-02-25,"CLAY",80
"15894",2022-02-26,"CLAY",80
"15895",2022-02-27,"CLAY",81
"15896",2022-02-28,"CLAY",81
"15897",2022-03-01,"CLAY",82
"15898",2022-03-02,"CLAY",82
"15899",2022-03-03,"CLAY",82
"15900",2022-03-04,"CLAY",82
"15901",2022-03-05,"CLAY",82
"15902",2022-03-06,"CLAY",82
"15903",2022-03-07,"CLAY",82
"15904",2022-03-08,"CLAY",82
"15905",2022-03-09,"CLAY",82
"15906",2022-03-10,"CLAY",82
"15907",2022-03-11,"CLAY",82
"15908",2022-03-12,"CLAY",82
"15909",2022-03-13,"CLAY",82
"15910",2022-03-14,"CLAY",82
"15911",2022-03-15,"CLAY",82
"15912",2022-03-16,"CLAY",82
"15913",2022-03-17,"CLAY",82
"15914",2022-03-18,"CLAY",82
"15915",2022-03-19,"CLAY",82
"15916",2022-03-20,"CLAY",82
"15917",2022-03-21,"CLAY",82
"15918",2022-03-22,"CLAY",82
"15919",2022-03-23,"CLAY",82
"15920",2022-03-24,"CLAY",82
"15921",2022-03-25,"CLAY",82
"15922",2022-03-26,"CLAY",82
"15923",2022-03-27,"CLAY",82
"15924",2022-03-28,"CLAY",82
"15925",2022-03-29,"CLAY",82
"15926",2022-03-30,"CLAY",82
"15927",2022-03-31,"CLAY",82
"15928",2022-04-01,"CLAY",82
"15929",2022-04-02,"CLAY",82
"15930",2022-04-03,"CLAY",82
"15931",2022-04-04,"CLAY",82
"15932",2022-04-05,"CLAY",82
"15933",2022-04-06,"CLAY",82
"15934",2022-04-07,"CLAY",82
"15935",2022-04-08,"CLAY",82
"15936",2022-04-09,"CLAY",82
"15937",2022-04-10,"CLAY",82
"15938",2022-04-11,"CLAY",82
"15939",2022-04-12,"CLAY",82
"15940",2022-04-13,"CLAY",82
"15941",2022-04-14,"CLAY",82
"15942",2022-04-15,"CLAY",82
"15943",2022-04-16,"CLAY",82
"15944",2022-04-17,"CLAY",82
"15945",2022-04-18,"CLAY",82
"15946",2022-04-19,"CLAY",82
"15947",2022-04-20,"CLAY",82
"15948",2022-04-21,"CLAY",82
"15949",2022-04-22,"CLAY",82
"15950",2022-04-23,"CLAY",82
"15951",2022-04-24,"CLAY",82
"15952",2022-04-25,"CLAY",82
"15953",2022-04-26,"CLAY",82
"15954",2022-04-27,"CLAY",82
"15955",2022-04-28,"CLAY",82
"15956",2022-04-29,"CLAY",82
"15957",2022-04-30,"CLAY",82
"15958",2022-05-01,"CLAY",82
"15959",2022-05-02,"CLAY",82
"15960",2022-05-03,"CLAY",82
"15961",2022-05-04,"CLAY",82
"15962",2022-05-05,"CLAY",82
"15963",2022-05-06,"CLAY",82
"15964",2022-05-07,"CLAY",82
"15965",2022-05-08,"CLAY",82
"15966",2022-05-09,"CLAY",82
"15967",2022-05-10,"CLAY",82
"15968",2022-05-11,"CLAY",82
"15969",2022-05-12,"CLAY",82
"15970",2022-05-13,"CLAY",82
"15971",2022-05-14,"CLAY",82
"15972",2022-05-15,"CLAY",82
"15973",2022-05-16,"CLAY",82
"15974",2022-05-17,"CLAY",82
"15975",2022-05-18,"CLAY",82
"15976",2022-05-19,"CLAY",82
"15977",2022-05-20,"CLAY",82
"15978",2022-05-21,"CLAY",82
"15979",2022-05-22,"CLAY",82
"15980",2022-05-23,"CLAY",82
"15981",2022-05-24,"CLAY",82
"15982",2022-05-25,"CLAY",82
"15983",2022-05-26,"CLAY",82
"15984",2022-05-27,"CLAY",82
"15985",2022-05-28,"CLAY",82
"15986",2022-05-29,"CLAY",82
"15987",2022-05-30,"CLAY",82
"15988",2022-05-31,"CLAY",82
"15989",2022-06-01,"CLAY",82
"15990",2022-06-02,"CLAY",82
"15991",2022-06-03,"CLAY",82
"15992",2022-06-04,"CLAY",82
"15993",2022-06-05,"CLAY",82
"15994",2022-06-06,"CLAY",82
"15995",2022-06-07,"CLAY",82
"15996",2022-06-08,"CLAY",82
"15997",2022-06-09,"CLAY",82
"15998",2022-06-10,"CLAY",82
"15999",2022-06-11,"CLAY",82
"16000",2022-06-12,"CLAY",82
"16001",2022-06-13,"CLAY",82
"16002",2022-06-14,"CLAY",82
"16003",2022-06-15,"CLAY",82
"16004",2022-06-16,"CLAY",82
"16005",2022-06-17,"CLAY",82
"16006",2022-06-18,"CLAY",82
"16007",2022-06-19,"CLAY",82
"16008",2022-06-20,"CLAY",82
"16009",2022-06-21,"CLAY",82
"16010",2022-06-22,"CLAY",82
"16011",2022-06-23,"CLAY",82
"16012",2022-06-24,"CLAY",82
"16013",2022-06-25,"CLAY",82
"16014",2022-06-26,"CLAY",82
"16015",2022-06-27,"CLAY",82
"16016",2022-06-28,"CLAY",83
"16017",2022-06-29,"CLAY",83
"16018",2022-06-30,"CLAY",83
"16019",2022-07-01,"CLAY",83
"16020",2022-07-02,"CLAY",83
"16021",2022-07-03,"CLAY",83
"16022",2022-07-04,"CLAY",83
"16023",2022-07-05,"CLAY",83
"16024",2022-07-06,"CLAY",83
"16025",2022-07-07,"CLAY",83
"16026",2022-07-08,"CLAY",83
"16027",2022-07-09,"CLAY",83
"16028",2022-07-10,"CLAY",83
"16029",2022-07-11,"CLAY",84
"16030",2022-07-12,"CLAY",84
"16031",2022-07-13,"CLAY",84
"16032",2022-07-14,"CLAY",84
"16033",2022-07-15,"CLAY",84
"16034",2022-07-16,"CLAY",84
"16035",2022-07-17,"CLAY",84
"16036",2022-07-18,"CLAY",84
"16037",2022-07-19,"CLAY",84
"16038",2022-07-20,"CLAY",84
"16039",2022-07-21,"CLAY",84
"16040",2022-07-22,"CLAY",84
"16041",2022-07-23,"CLAY",84
"16042",2022-07-24,"CLAY",84
"16043",2022-07-25,"CLAY",84
"16044",2022-07-26,"CLAY",84
"16045",2022-07-27,"CLAY",84
"16046",2022-07-28,"CLAY",84
"16047",2022-07-29,"CLAY",84
"16048",2022-07-30,"CLAY",84
"16049",2022-07-31,"CLAY",84
"16050",2022-08-01,"CLAY",84
"16051",2022-08-02,"CLAY",84
"16052",2022-08-03,"CLAY",84
"16053",2022-08-04,"CLAY",84
"16054",2022-08-05,"CLAY",84
"16055",2022-08-06,"CLAY",84
"16056",2022-08-07,"CLAY",84
"16057",2022-08-08,"CLAY",84
"16058",2022-08-09,"CLAY",84
"16059",2022-08-10,"CLAY",84
"16060",2022-08-11,"CLAY",84
"16061",2022-08-12,"CLAY",84
"16062",2022-08-13,"CLAY",84
"16063",2022-08-14,"CLAY",84
"16064",2022-08-15,"CLAY",84
"16065",2022-08-16,"CLAY",84
"16066",2022-08-17,"CLAY",84
"16067",2022-08-18,"CLAY",84
"16068",2022-08-19,"CLAY",85
"16069",2022-08-20,"CLAY",85
"16070",2022-08-21,"CLAY",85
"16071",2022-08-22,"CLAY",86
"16072",2022-08-23,"CLAY",86
"16073",2022-08-24,"CLAY",86
"16074",2022-08-25,"CLAY",86
"16075",2022-08-26,"CLAY",86
"16076",2022-08-27,"CLAY",86
"16077",2022-08-28,"CLAY",86
"16078",2022-08-29,"CLAY",86
"16079",2022-08-30,"CLAY",86
"16080",2022-08-31,"CLAY",86
"16081",2022-09-01,"CLAY",87
"16082",2022-09-02,"CLAY",88
"16083",2022-09-03,"CLAY",90
"16084",2022-09-04,"CLAY",90
"16085",2022-09-05,"CLAY",90
"16086",2022-09-06,"CLAY",90
"16087",2022-09-07,"CLAY",90
"16088",2022-09-08,"CLAY",90
"16089",2022-09-09,"CLAY",90
"16090",2022-09-10,"CLAY",90
"16091",2022-09-11,"CLAY",90
"16092",2022-09-12,"CLAY",90
"16093",2022-09-13,"CLAY",90
"16094",2022-09-14,"CLAY",90
"16095",2022-09-15,"CLAY",90
"16096",2022-09-16,"CLAY",90
"16097",2022-09-17,"CLAY",90
"16098",2022-09-18,"CLAY",90
"16099",2022-09-19,"CLAY",90
"16100",2022-09-20,"CLAY",90
"16101",2022-09-21,"CLAY",90
"16102",2022-09-22,"CLAY",90
"16103",2022-09-23,"CLAY",90
"16104",2022-09-24,"CLAY",90
"16105",2022-09-25,"CLAY",90
"16106",2022-09-26,"CLAY",90
"16107",2022-09-27,"CLAY",90
"16108",2022-09-28,"CLAY",90
"16109",2022-09-29,"CLAY",90
"16110",2022-09-30,"CLAY",90
"16111",2022-10-01,"CLAY",90
"16112",2022-10-02,"CLAY",90
"16113",2022-10-03,"CLAY",90
"16114",2022-10-04,"CLAY",90
"16115",2022-10-05,"CLAY",90
"16116",2022-10-06,"CLAY",90
"16117",2022-10-07,"CLAY",90
"16118",2022-10-08,"CLAY",90
"16119",2022-10-09,"CLAY",90
"16120",2022-10-10,"CLAY",90
"16121",2022-10-11,"CLAY",90
"16122",2022-10-12,"CLAY",90
"16123",2022-10-13,"CLAY",90
"16124",2022-10-14,"CLAY",90
"16125",2022-10-15,"CLAY",90
"16126",2022-10-16,"CLAY",90
"16127",2022-10-17,"CLAY",90
"16128",2022-10-18,"CLAY",90
"16129",2022-10-19,"CLAY",90
"16130",2022-10-20,"CLAY",90
"16131",2022-10-21,"CLAY",90
"16132",2022-10-22,"CLAY",90
"16133",2022-10-23,"CLAY",90
"16134",2022-10-24,"CLAY",90
"16135",2022-10-25,"CLAY",90
"16136",2022-10-26,"CLAY",90
"16137",2022-10-27,"CLAY",90
"16138",2022-10-28,"CLAY",90
"16139",2022-10-29,"CLAY",90
"16140",2022-10-30,"CLAY",90
"16141",2022-10-31,"CLAY",90
"16142",2022-11-01,"CLAY",90
"16143",2022-11-02,"CLAY",90
"16144",2022-11-03,"CLAY",90
"16145",2022-11-04,"CLAY",90
"16146",2022-11-05,"CLAY",90
"16147",2022-11-06,"CLAY",90
"16148",2022-11-07,"CLAY",90
"16149",2022-11-08,"CLAY",90
"16150",2022-11-09,"CLAY",90
"16151",2022-11-10,"CLAY",90
"16152",2022-11-11,"CLAY",90
"16153",2022-11-12,"CLAY",90
"16154",2022-11-13,"CLAY",90
"16155",2022-11-14,"CLAY",90
"16156",2022-11-15,"CLAY",90
"16157",2022-11-16,"CLAY",90
"16158",2022-11-17,"CLAY",90
"16159",2022-11-18,"CLAY",90
"16160",2022-11-19,"CLAY",90
"16161",2022-11-20,"CLAY",90
"16162",2022-11-21,"CLAY",90
"16163",2022-11-22,"CLAY",90
"16164",2022-11-23,"CLAY",90
"16165",2022-11-24,"CLAY",90
"16166",2022-11-25,"CLAY",90
"16167",2022-11-26,"CLAY",90
"16168",2022-11-27,"CLAY",90
"16169",2022-11-28,"CLAY",90
"16170",2022-11-29,"CLAY",90
"16171",2022-11-30,"CLAY",90
"16172",2022-12-01,"CLAY",90
"16173",2022-12-02,"CLAY",90
"16174",2022-12-03,"CLAY",90
"16175",2022-12-04,"CLAY",90
"16176",2022-12-05,"CLAY",90
"16177",2022-12-06,"CLAY",90
"16178",2022-12-07,"CLAY",90
"16179",2022-12-08,"CLAY",90
"16180",2022-12-09,"CLAY",90
"16181",2022-12-10,"CLAY",90
"16182",2022-12-11,"CLAY",90
"16183",2022-12-12,"CLAY",90
"16184",2022-12-13,"CLAY",90
"16185",2022-12-14,"CLAY",90
"16186",2022-12-15,"CLAY",90
"16187",2022-12-16,"CLAY",90
"16188",2022-12-17,"CLAY",90
"16189",2022-12-18,"CLAY",90
"16190",2022-12-19,"CLAY",90
"16191",2022-12-20,"CLAY",90
"16192",2022-12-21,"CLAY",90
"16193",2022-12-22,"CLAY",90
"16194",2022-12-23,"CLAY",90
"16195",2022-12-24,"CLAY",91
"16196",2022-12-25,"CLAY",91
"16197",2022-12-26,"CLAY",92
"16198",2022-12-27,"CLAY",92
"16199",2022-12-28,"CLAY",92
"16200",2022-12-29,"CLAY",92
"16201",2022-12-30,"CLAY",92
"16202",2022-12-31,"CLAY",92
"16203",2023-01-01,"CLAY",92
"16204",2023-01-02,"CLAY",93
"16205",2023-01-03,"CLAY",93
"16206",2023-01-04,"CLAY",93
"16207",2023-01-05,"CLAY",93
"16208",2023-01-06,"CLAY",93
"16209",2023-01-07,"CLAY",93
"16210",2023-01-08,"CLAY",93
"16211",2023-01-09,"CLAY",93
"16212",2023-01-10,"CLAY",93
"16213",2023-01-11,"CLAY",93
"16214",2023-01-12,"CLAY",93
"16215",2023-01-13,"CLAY",93
"16216",2023-01-14,"CLAY",93
"16217",2023-01-15,"CLAY",93
"16218",2023-01-16,"CLAY",93
"16219",2023-01-17,"CLAY",93
"16220",2023-01-18,"CLAY",93
"16221",2023-01-19,"CLAY",93
"16222",2023-01-20,"CLAY",93
"16223",2023-01-21,"CLAY",93
"16224",2023-01-22,"CLAY",93
"16225",2023-01-23,"CLAY",93
"16226",2023-01-24,"CLAY",93
"16227",2023-01-25,"CLAY",93
"16228",2023-01-26,"CLAY",93
"16229",2023-01-27,"CLAY",93
"16230",2023-01-28,"CLAY",93
"16231",2023-01-29,"CLAY",93
"16232",2023-01-30,"CLAY",93
"16233",2023-01-31,"CLAY",93
"16234",2023-02-01,"CLAY",93
"16235",2023-02-02,"CLAY",93
"16236",2023-02-03,"CLAY",93
"16237",2023-02-04,"CLAY",93
"16238",2023-02-05,"CLAY",93
"16239",2023-02-06,"CLAY",93
"16240",2023-02-07,"CLAY",93
"16241",2023-02-08,"CLAY",93
"16242",2023-02-09,"CLAY",93
"16243",2023-02-10,"CLAY",93
"16244",2023-02-11,"CLAY",93
"16245",2023-02-12,"CLAY",93
"16246",2023-02-13,"CLAY",93
"16247",2023-02-14,"CLAY",93
"16248",2023-02-15,"CLAY",93
"16249",2023-02-16,"CLAY",93
"16250",2023-02-17,"CLAY",93
"16251",2023-02-18,"CLAY",93
"16252",2023-02-19,"CLAY",93
"16253",2023-02-20,"CLAY",93
"16254",2023-02-21,"CLAY",93
"16255",2023-02-22,"CLAY",93
"16256",2023-02-23,"CLAY",93
"16257",2023-02-24,"CLAY",93
"16258",2023-02-25,"CLAY",93
"16259",2023-02-26,"CLAY",93
"16260",2023-02-27,"CLAY",93
"16261",2023-02-28,"CLAY",93
"16262",2023-03-01,"CLAY",93
"16263",2023-03-02,"CLAY",93
"16264",2023-03-03,"CLAY",93
"16265",2023-03-04,"CLAY",93
"16266",2023-03-05,"CLAY",93
"16267",2023-03-06,"CLAY",93
"16268",2023-03-07,"CLAY",93
"16269",2020-01-01,"CLEBURNE",0
"16270",2020-01-02,"CLEBURNE",0
"16271",2020-01-03,"CLEBURNE",0
"16272",2020-01-04,"CLEBURNE",0
"16273",2020-01-05,"CLEBURNE",0
"16274",2020-01-06,"CLEBURNE",0
"16275",2020-01-07,"CLEBURNE",0
"16276",2020-01-08,"CLEBURNE",0
"16277",2020-01-09,"CLEBURNE",0
"16278",2020-01-10,"CLEBURNE",0
"16279",2020-01-11,"CLEBURNE",0
"16280",2020-01-12,"CLEBURNE",0
"16281",2020-01-13,"CLEBURNE",0
"16282",2020-01-14,"CLEBURNE",0
"16283",2020-01-15,"CLEBURNE",0
"16284",2020-01-16,"CLEBURNE",0
"16285",2020-01-17,"CLEBURNE",0
"16286",2020-01-18,"CLEBURNE",0
"16287",2020-01-19,"CLEBURNE",0
"16288",2020-01-20,"CLEBURNE",0
"16289",2020-01-21,"CLEBURNE",0
"16290",2020-01-22,"CLEBURNE",0
"16291",2020-01-23,"CLEBURNE",0
"16292",2020-01-24,"CLEBURNE",0
"16293",2020-01-25,"CLEBURNE",0
"16294",2020-01-26,"CLEBURNE",0
"16295",2020-01-27,"CLEBURNE",0
"16296",2020-01-28,"CLEBURNE",0
"16297",2020-01-29,"CLEBURNE",0
"16298",2020-01-30,"CLEBURNE",0
"16299",2020-01-31,"CLEBURNE",0
"16300",2020-02-01,"CLEBURNE",0
"16301",2020-02-02,"CLEBURNE",0
"16302",2020-02-03,"CLEBURNE",0
"16303",2020-02-04,"CLEBURNE",0
"16304",2020-02-05,"CLEBURNE",0
"16305",2020-02-06,"CLEBURNE",0
"16306",2020-02-07,"CLEBURNE",0
"16307",2020-02-08,"CLEBURNE",0
"16308",2020-02-09,"CLEBURNE",0
"16309",2020-02-10,"CLEBURNE",0
"16310",2020-02-11,"CLEBURNE",0
"16311",2020-02-12,"CLEBURNE",0
"16312",2020-02-13,"CLEBURNE",0
"16313",2020-02-14,"CLEBURNE",0
"16314",2020-02-15,"CLEBURNE",0
"16315",2020-02-16,"CLEBURNE",0
"16316",2020-02-17,"CLEBURNE",0
"16317",2020-02-18,"CLEBURNE",0
"16318",2020-02-19,"CLEBURNE",0
"16319",2020-02-20,"CLEBURNE",0
"16320",2020-02-21,"CLEBURNE",0
"16321",2020-02-22,"CLEBURNE",0
"16322",2020-02-23,"CLEBURNE",0
"16323",2020-02-24,"CLEBURNE",0
"16324",2020-02-25,"CLEBURNE",0
"16325",2020-02-26,"CLEBURNE",0
"16326",2020-02-27,"CLEBURNE",0
"16327",2020-02-28,"CLEBURNE",0
"16328",2020-02-29,"CLEBURNE",0
"16329",2020-03-01,"CLEBURNE",0
"16330",2020-03-02,"CLEBURNE",0
"16331",2020-03-03,"CLEBURNE",0
"16332",2020-03-04,"CLEBURNE",0
"16333",2020-03-05,"CLEBURNE",0
"16334",2020-03-06,"CLEBURNE",0
"16335",2020-03-07,"CLEBURNE",0
"16336",2020-03-08,"CLEBURNE",0
"16337",2020-03-09,"CLEBURNE",0
"16338",2020-03-10,"CLEBURNE",0
"16339",2020-03-11,"CLEBURNE",0
"16340",2020-03-12,"CLEBURNE",0
"16341",2020-03-13,"CLEBURNE",0
"16342",2020-03-14,"CLEBURNE",0
"16343",2020-03-15,"CLEBURNE",0
"16344",2020-03-16,"CLEBURNE",0
"16345",2020-03-17,"CLEBURNE",0
"16346",2020-03-18,"CLEBURNE",0
"16347",2020-03-19,"CLEBURNE",0
"16348",2020-03-20,"CLEBURNE",0
"16349",2020-03-21,"CLEBURNE",0
"16350",2020-03-22,"CLEBURNE",0
"16351",2020-03-23,"CLEBURNE",0
"16352",2020-03-24,"CLEBURNE",0
"16353",2020-03-25,"CLEBURNE",0
"16354",2020-03-26,"CLEBURNE",0
"16355",2020-03-27,"CLEBURNE",0
"16356",2020-03-28,"CLEBURNE",0
"16357",2020-03-29,"CLEBURNE",0
"16358",2020-03-30,"CLEBURNE",0
"16359",2020-03-31,"CLEBURNE",0
"16360",2020-04-01,"CLEBURNE",0
"16361",2020-04-02,"CLEBURNE",0
"16362",2020-04-03,"CLEBURNE",0
"16363",2020-04-04,"CLEBURNE",0
"16364",2020-04-05,"CLEBURNE",0
"16365",2020-04-06,"CLEBURNE",0
"16366",2020-04-07,"CLEBURNE",0
"16367",2020-04-08,"CLEBURNE",0
"16368",2020-04-09,"CLEBURNE",0
"16369",2020-04-10,"CLEBURNE",0
"16370",2020-04-11,"CLEBURNE",0
"16371",2020-04-12,"CLEBURNE",0
"16372",2020-04-13,"CLEBURNE",0
"16373",2020-04-14,"CLEBURNE",0
"16374",2020-04-15,"CLEBURNE",0
"16375",2020-04-16,"CLEBURNE",0
"16376",2020-04-17,"CLEBURNE",0
"16377",2020-04-18,"CLEBURNE",1
"16378",2020-04-19,"CLEBURNE",1
"16379",2020-04-20,"CLEBURNE",1
"16380",2020-04-21,"CLEBURNE",1
"16381",2020-04-22,"CLEBURNE",1
"16382",2020-04-23,"CLEBURNE",1
"16383",2020-04-24,"CLEBURNE",1
"16384",2020-04-25,"CLEBURNE",1
"16385",2020-04-26,"CLEBURNE",1
"16386",2020-04-27,"CLEBURNE",1
"16387",2020-04-28,"CLEBURNE",1
"16388",2020-04-29,"CLEBURNE",1
"16389",2020-04-30,"CLEBURNE",1
"16390",2020-05-01,"CLEBURNE",1
"16391",2020-05-02,"CLEBURNE",1
